product_id,product_name,category,price,cost
17955,IKEA Dining Table 814,Furniture,1335.28,484
17956,New Balance 574 552,Footwear,1322.05,14
17957,Nilkamal Wardrobe 642,Furniture,369.65,468
17958,Deep Work 491,Books,614.17,253
17959,Ponds Face Wash 243,Personal Care,796.95,466
17960,Levi’s 511 Jeans 413,Apparel,490.84,109
17961,Levi’s 511 Jeans 553,Apparel,555.52,43
17962,Dove Shampoo 577,Personal Care,336.59,115
17963,Dell XPS 13 937,Computers,1303.08,160
17964,Nike Air Max 862,Footwear,725.26,318
17965,Urban Ladder Sofa 515,Furniture,1396.64,322
17966,Ponds Face Wash 407,Personal Care,882.28,84
17967,Amul Butter 937,Grocery,616.2,305
17968,HP Mouse 209,Accessories,340.91,82
17969,Nivea Cream 457,Personal Care,1229.44,115
17970,Nike Air Max 382,Footwear,1044.67,166
17971,Ponds Face Wash 987,Personal Care,659.22,77
17972,Ponds Face Wash 307,Personal Care,323.62,63
17973,Aashirvaad Atta 137,Grocery,962.22,168
17974,The Lean Startup 135,Books,1100.6,145
17975,Apple AirPods 726,Accessories,412.64,89
17976,Dell XPS 13 498,Computers,1047.88,383
17977,Gap Cargo Pants 177,Apparel,492.71,224
17978,Nike Air Max 609,Footwear,381.54,494
17979,Lenovo ThinkPad X1 983,Computers,173.92,349
17980,Whirlpool Refrigerator 435,Home Appliances,468.36,435
17981,Dove Shampoo 822,Personal Care,1454.46,281
17982,Urban Ladder Sofa 279,Furniture,232.08,208
17983,Uniqlo Hoodie 777,Apparel,1134.27,129
17984,Sony WH-1000XM5 610,Electronics,379.77,17
17985,Urban Ladder Sofa 907,Furniture,780.86,360
17986,The Lean Startup 454,Books,1457.33,380
17987,JBL Flip 6 538,Electronics,167.07,365
17988,LG Washing Machine 275,Home Appliances,960.53,123
17989,The Lean Startup 974,Books,277.72,353
17990,Nike Air Max 191,Footwear,1167.22,195
17991,Deep Work 659,Books,292.71,406
17992,Tata Tea Premium 305,Grocery,1460.56,319
17993,Kellogg’s Corn Flakes 516,Grocery,1118.2,72
17994,Prestige Cookware Set 367,Home Appliances,1449.18,390
17995,Sapiens 379,Books,607.21,411
17996,Reebok Classic 913,Footwear,1103.17,327
17997,Samsung Charger 520,Accessories,258.34,185
17998,Philips Air Fryer 508,Home Appliances,213.43,342
17999,Uniqlo Hoodie 224,Apparel,339.84,211
18000,Prestige Cookware Set 609,Home Appliances,134.38,17
18001,Apple AirPods 131,Accessories,76.37,379
18002,HP Envy 15 782,Computers,674.95,321
18003,Nike Air Max 518,Footwear,420.78,136
18004,Philips Air Fryer 136,Home Appliances,1275.02,112
18005,Aashirvaad Atta 940,Grocery,1336.54,361
18006,Nestlé Milk Powder 970,Grocery,115.72,82
18007,Godrej Bed 800,Furniture,423.41,263
18008,Sapiens 222,Books,658.41,73
18009,Amul Butter 649,Grocery,1126.21,218
18010,Urban Ladder Sofa 859,Furniture,208.03,20
18011,HP Envy 15 223,Computers,240.98,303
18012,Apple AirPods 511,Accessories,1178.48,83
18013,Reebok Classic 444,Footwear,13.85,221
18014,Whirlpool Refrigerator 743,Home Appliances,459.64,435
18015,Dyson Vacuum Cleaner 597,Home Appliances,1010.85,301
18016,Sapiens 854,Books,445.95,409
18017,Uniqlo Hoodie 818,Apparel,462.36,124
18018,The Lean Startup 506,Books,1062.47,55
18019,JBL Flip 6 547,Electronics,976.47,393
18020,JBL Flip 6 726,Electronics,599.04,154
18021,Apple iPhone 15 610,Electronics,651.48,486
18022,Rich Dad Poor Dad 403,Books,1315.27,301
18023,Pepperfry Chair 816,Furniture,1424.93,413
18024,Nivea Cream 450,Personal Care,786.77,436
18025,Tata Tea Premium 312,Grocery,248.17,286
18026,Nilkamal Wardrobe 168,Furniture,686.88,137
18027,Sony Earbuds 297,Accessories,395.97,32
18028,Pepperfry Chair 231,Furniture,828.77,49
18029,Atomic Habits 492,Books,1271.59,316
18030,Logitech MX Master 3S 852,Electronics,503.33,251
18031,Prestige Cookware Set 767,Home Appliances,844.52,357
18032,Lenovo ThinkPad X1 786,Computers,1013.65,447
18033,Asus ROG Zephyrus 983,Computers,863.8,197
18034,Nestlé Milk Powder 134,Grocery,1431.6,491
18035,The Lean Startup 678,Books,620.13,384
18036,The Lean Startup 497,Books,147.24,427
18037,Rich Dad Poor Dad 996,Books,576.92,40
18038,Colgate Toothpaste 145,Personal Care,914.45,250
18039,Puma RS-X 314,Footwear,1402.84,337
18040,HP Envy 15 150,Computers,765.8,418
18041,HP Mouse 506,Accessories,1494.37,20
18042,Prestige Cookware Set 483,Home Appliances,1068.83,330
18043,Reebok Classic 379,Footwear,403.13,204
18044,Rich Dad Poor Dad 218,Books,424.01,15
18045,Kellogg’s Corn Flakes 725,Grocery,219.32,197
18046,HP Envy 15 644,Computers,1143.41,474
18047,Rich Dad Poor Dad 648,Books,1196.05,72
18048,Amul Butter 805,Grocery,921.08,146
18049,Dyson Vacuum Cleaner 838,Home Appliances,633.99,414
18050,Anker Power Bank 481,Accessories,1299.79,188
18051,Gap Cargo Pants 212,Apparel,893.57,281
18052,Rich Dad Poor Dad 344,Books,502.98,242
18053,HP Mouse 564,Accessories,1031.23,439
18054,Nilkamal Wardrobe 183,Furniture,1452.65,402
18055,Rich Dad Poor Dad 493,Books,328.03,404
18056,Philips Air Fryer 491,Home Appliances,1289.42,412
18057,IKEA Dining Table 944,Furniture,1446.33,299
18058,IKEA Dining Table 653,Furniture,328.97,162
18059,Apple AirPods 488,Accessories,1304.18,95
18060,MacBook Air M3 591,Computers,457.62,63
18061,Dettol Sanitizer 832,Personal Care,58.62,180
18062,Sony Earbuds 119,Accessories,407.2,195
18063,Samsung Charger 510,Accessories,1244.68,103
18064,Urban Ladder Sofa 488,Furniture,887.92,422
18065,Urban Ladder Sofa 200,Furniture,174.04,400
18066,Dettol Sanitizer 795,Personal Care,1393.92,357
18067,Nilkamal Wardrobe 916,Furniture,944.77,149
18068,MacBook Air M3 676,Computers,717.39,292
18069,Dove Shampoo 663,Personal Care,657.61,352
18070,New Balance 574 173,Footwear,779.94,497
18071,Pepperfry Chair 226,Furniture,1499.48,39
18072,Sony WH-1000XM5 813,Electronics,1250.83,466
18073,LG Washing Machine 356,Home Appliances,23.51,144
18074,Philips Air Fryer 964,Home Appliances,1196.88,426
18075,Nilkamal Wardrobe 679,Furniture,743.37,146
18076,Amul Butter 420,Grocery,1499.12,17
18077,Logitech MX Master 3S 851,Electronics,1368.13,353
18078,HP Envy 15 898,Computers,420.59,308
18079,Amul Butter 790,Grocery,1180.5,437
18080,Philips Air Fryer 359,Home Appliances,1108.47,79
18081,Logitech MX Master 3S 629,Electronics,609.94,106
18082,Urban Ladder Sofa 251,Furniture,877.2,186
18083,Apple AirPods 642,Accessories,363.58,193
18084,Prestige Cookware Set 927,Home Appliances,1394.28,277
18085,H&M Cotton T-Shirt 795,Apparel,1023.54,296
18086,Urban Ladder Sofa 420,Furniture,575.69,223
18087,Levi’s 511 Jeans 422,Apparel,1192.15,397
18088,Atomic Habits 219,Books,748.16,383
18089,New Balance 574 517,Footwear,248.51,169
18090,Dyson Vacuum Cleaner 313,Home Appliances,205.96,223
18091,IKEA Dining Table 719,Furniture,334.63,117
18092,Apple iPhone 15 583,Electronics,1030.76,207
18093,New Balance 574 616,Footwear,1414.75,332
18094,Sony WH-1000XM5 541,Electronics,557.34,404
18095,Philips Air Fryer 298,Home Appliances,358.3,483
18096,Godrej Bed 506,Furniture,1310.48,141
18097,The Lean Startup 147,Books,446.15,269
18098,Amul Butter 845,Grocery,1471.56,255
18099,IKEA Dining Table 705,Furniture,1285.29,195
18100,Zara Linen Shirt 797,Apparel,616.54,24
18101,Samsung Galaxy S24 798,Electronics,770.77,256
18102,Anker Power Bank 119,Accessories,31.97,177
18103,Nestlé Milk Powder 638,Grocery,276.42,409
18104,Dyson Vacuum Cleaner 668,Home Appliances,496.7,131
18105,Prestige Cookware Set 909,Home Appliances,1073.27,175
18106,New Balance 574 658,Footwear,569.15,93
18107,LG Washing Machine 229,Home Appliances,1173.79,32
18108,Nestlé Milk Powder 924,Grocery,635.75,65
18109,Amul Butter 769,Grocery,581,453
18110,Ponds Face Wash 996,Personal Care,275.6,482
18111,IKEA Dining Table 680,Furniture,331.92,208
18112,Dyson Vacuum Cleaner 369,Home Appliances,1154.05,236
18113,Sony WH-1000XM5 340,Electronics,1070.54,451
18114,Logitech MX Master 3S 651,Electronics,949.17,374
18115,Sapiens 110,Books,415.9,450
18116,Reebok Classic 773,Footwear,1490.76,116
18117,Anker Power Bank 788,Accessories,1443.24,165
18118,Rich Dad Poor Dad 295,Books,1214.13,385
18119,Atomic Habits 430,Books,49.35,217
18120,IKEA Dining Table 908,Furniture,73.04,476
18121,Godrej Bed 841,Furniture,1319.67,141
18122,LG Washing Machine 979,Home Appliances,886.47,131
18123,Adidas Ultraboost 335,Footwear,622.61,14
18124,Lenovo ThinkPad X1 862,Computers,814.47,200
18125,Adidas Ultraboost 244,Footwear,865.99,420
18126,Aashirvaad Atta 135,Grocery,922.45,370
18127,Anker Power Bank 609,Accessories,657.12,44
18128,Philips Air Fryer 755,Home Appliances,1339.02,447
18129,Logitech MX Master 3S 982,Electronics,1490.42,274
18130,Dyson Vacuum Cleaner 431,Home Appliances,342.52,240
18131,HP Envy 15 213,Computers,124.33,19
18132,Gap Cargo Pants 179,Apparel,310.62,402
18133,The Lean Startup 355,Books,555.52,30
18134,Prestige Cookware Set 907,Home Appliances,287.21,51
18135,Nivea Cream 732,Personal Care,706.27,257
18136,Apple AirPods 238,Accessories,495.93,187
18137,Pepperfry Chair 209,Furniture,570.28,317
18138,Colgate Toothpaste 506,Personal Care,315.74,304
18139,HP Envy 15 528,Computers,839.3,390
18140,Amul Butter 184,Grocery,1448.95,24
18141,Logitech MX Master 3S 523,Electronics,432.42,69
18142,Gap Cargo Pants 331,Apparel,1341.74,201
18143,HP Mouse 757,Accessories,1372.88,461
18144,Lenovo ThinkPad X1 695,Computers,1234.39,314
18145,Nivea Cream 624,Personal Care,811.91,303
18146,Reebok Classic 700,Footwear,963.58,265
18147,Amul Butter 285,Grocery,117.46,106
18148,HP Envy 15 460,Computers,143.93,190
18149,Apple AirPods 461,Accessories,555.13,335
18150,Godrej Bed 361,Furniture,1442.64,128
18151,New Balance 574 247,Footwear,1089.14,119
18152,Reebok Classic 482,Footwear,296.66,483
18153,Levi’s 511 Jeans 140,Apparel,1050.51,458
18154,JBL Flip 6 276,Electronics,1206.18,285
18155,Anker Power Bank 484,Accessories,1447.32,476
18156,HP Mouse 865,Accessories,191.07,325
18157,Samsung Galaxy S24 543,Electronics,901.18,137
18158,Reebok Classic 113,Footwear,734.63,457
18159,H&M Cotton T-Shirt 435,Apparel,1154.65,175
18160,JBL Flip 6 803,Electronics,797.53,173
18161,Colgate Toothpaste 632,Personal Care,886.14,161
18162,Nestlé Milk Powder 904,Grocery,817.8,370
18163,IKEA Dining Table 347,Furniture,869.15,84
18164,Godrej Bed 597,Furniture,482.04,199
18165,Godrej Bed 323,Furniture,212.6,348
18166,Sony WH-1000XM5 317,Electronics,696.71,72
18167,IKEA Dining Table 530,Furniture,1394.95,311
18168,H&M Cotton T-Shirt 116,Apparel,292.41,276
18169,Uniqlo Hoodie 511,Apparel,1246.71,90
18170,Pepperfry Chair 635,Furniture,741.76,62
18171,Apple iPhone 15 361,Electronics,1029.18,469
18172,The Lean Startup 306,Books,1454.9,215
18173,Prestige Cookware Set 808,Home Appliances,1331.23,144
18174,Ponds Face Wash 160,Personal Care,627.58,448
18175,JBL Flip 6 210,Electronics,1007.11,457
18176,Reebok Classic 130,Footwear,355.2,307
18177,Lenovo ThinkPad X1 591,Computers,759.3,364
18178,Dell XPS 13 775,Computers,493.28,289
18179,Dyson Vacuum Cleaner 855,Home Appliances,1068.54,157
18180,Zara Linen Shirt 571,Apparel,58.14,407
18181,Sony WH-1000XM5 751,Electronics,1461.68,188
18182,Dove Shampoo 145,Personal Care,1050.11,488
18183,Ponds Face Wash 212,Personal Care,335.67,478
18184,Nivea Cream 892,Personal Care,966.2,64
18185,Nike Air Max 954,Footwear,203.5,80
18186,Nike Air Max 797,Footwear,742.6,197
18187,MacBook Air M3 198,Computers,24.07,446
18188,H&M Cotton T-Shirt 956,Apparel,1185.56,145
18189,Samsung Galaxy S24 271,Electronics,1164.24,417
18190,Asus ROG Zephyrus 156,Computers,808.04,258
18191,Levi’s 511 Jeans 768,Apparel,781.02,194
18192,IKEA Dining Table 810,Furniture,667.07,305
18193,H&M Cotton T-Shirt 401,Apparel,887.79,35
18194,HP Mouse 263,Accessories,988.22,98
18195,Rich Dad Poor Dad 519,Books,455.33,158
18196,Dove Shampoo 742,Personal Care,1382.48,326
18197,HP Mouse 896,Accessories,48.51,414
18198,Logitech MX Master 3S 877,Electronics,790.68,145
18199,HP Mouse 175,Accessories,1182.53,343
18200,Philips Air Fryer 503,Home Appliances,1449.27,153
18201,Urban Ladder Sofa 987,Furniture,1204.01,107
18202,Godrej Bed 595,Furniture,550.59,421
18203,Nilkamal Wardrobe 500,Furniture,637.7,59
18204,Uniqlo Hoodie 246,Apparel,425.09,268
18205,IKEA Dining Table 819,Furniture,140.98,48
18206,Anker Power Bank 659,Accessories,1010.52,320
18207,Apple iPhone 15 326,Electronics,1074.32,128
18208,HP Mouse 102,Accessories,1018.35,95
18209,Whirlpool Refrigerator 303,Home Appliances,1119.8,319
18210,Kellogg’s Corn Flakes 217,Grocery,1239.45,87
18211,Dettol Sanitizer 629,Personal Care,1034.38,147
18212,MacBook Air M3 190,Computers,659.42,451
18213,Whirlpool Refrigerator 683,Home Appliances,278.05,68
18214,JBL Flip 6 378,Electronics,459.08,119
18215,Nestlé Milk Powder 753,Grocery,1133.38,146
18216,Samsung Galaxy S24 410,Electronics,854.15,432
18217,HP Envy 15 594,Computers,896.83,276
18218,Nivea Cream 611,Personal Care,293.3,125
18219,Urban Ladder Sofa 733,Furniture,620.29,162
18220,Sapiens 242,Books,1468.65,213
18221,Aashirvaad Atta 934,Grocery,467.43,423
18222,Levi’s 511 Jeans 205,Apparel,291.68,99
18223,Prestige Cookware Set 110,Home Appliances,1136.24,342
18224,Sapiens 747,Books,470.49,256
18225,The Lean Startup 644,Books,971.43,213
18226,Nestlé Milk Powder 946,Grocery,411.5,255
18227,New Balance 574 109,Footwear,359.49,184
18228,Lenovo ThinkPad X1 554,Computers,1260.8,71
18229,Dove Shampoo 597,Personal Care,808.95,487
18230,HP Envy 15 649,Computers,991.37,429
18231,Atomic Habits 480,Books,1168.89,316
18232,H&M Cotton T-Shirt 186,Apparel,1006,192
18233,Nivea Cream 179,Personal Care,548.5,128
18234,Deep Work 558,Books,740.5,38
18235,Sony WH-1000XM5 917,Electronics,128.97,452
18236,HP Envy 15 426,Computers,577.49,444
18237,Whirlpool Refrigerator 150,Home Appliances,814.02,224
18238,Nestlé Milk Powder 654,Grocery,563.04,488
18239,Levi’s 511 Jeans 276,Apparel,337.07,447
18240,Nestlé Milk Powder 631,Grocery,406.34,405
18241,Puma RS-X 376,Footwear,331.11,482
18242,Apple AirPods 336,Accessories,249.54,424
18243,Deep Work 329,Books,1080.8,127
18244,Dell XPS 13 130,Computers,476.88,173
18245,Gap Cargo Pants 589,Apparel,77.71,406
18246,HP Mouse 163,Accessories,329.13,73
18247,Sony Earbuds 631,Accessories,987.65,219
18248,JBL Flip 6 974,Electronics,222.09,25
18249,Whirlpool Refrigerator 154,Home Appliances,1264.53,457
18250,Rich Dad Poor Dad 753,Books,911.28,24
18251,The Lean Startup 715,Books,557.5,186
18252,HP Envy 15 178,Computers,1476.11,282
18253,Adidas Ultraboost 716,Footwear,1266.18,346
18254,Samsung Charger 151,Accessories,819.15,225
18255,H&M Cotton T-Shirt 951,Apparel,1277.65,37
18256,IKEA Dining Table 346,Furniture,1374.79,312
18257,JBL Flip 6 703,Electronics,1152.14,392
18258,Pepperfry Chair 395,Furniture,87.57,281
18259,Tata Tea Premium 510,Grocery,350.15,382
18260,Dyson Vacuum Cleaner 851,Home Appliances,1478.29,164
18261,Gap Cargo Pants 780,Apparel,1453.42,313
18262,Godrej Bed 902,Furniture,40.12,302
18263,Dove Shampoo 117,Personal Care,194.08,267
18264,Nestlé Milk Powder 151,Grocery,799.45,16
18265,Dettol Sanitizer 293,Personal Care,1106.16,305
18266,HP Mouse 609,Accessories,1229.38,466
18267,Whirlpool Refrigerator 425,Home Appliances,1406.45,189
18268,Anker Power Bank 723,Accessories,979.62,321
18269,Deep Work 497,Books,45.55,433
18270,Uniqlo Hoodie 818,Apparel,733.39,265
18271,Urban Ladder Sofa 330,Furniture,1010.81,95
18272,Sony Earbuds 223,Accessories,960.24,419
18273,Logitech MX Master 3S 319,Electronics,299.19,355
18274,LG Washing Machine 300,Home Appliances,954.01,393
18275,IKEA Dining Table 493,Furniture,1365.89,123
18276,Reebok Classic 279,Footwear,862.37,95
18277,Colgate Toothpaste 328,Personal Care,868.37,461
18278,Nilkamal Wardrobe 493,Furniture,49.34,58
18279,Asus ROG Zephyrus 668,Computers,196.13,253
18280,Aashirvaad Atta 588,Grocery,1211.78,394
18281,Apple AirPods 828,Accessories,1321.03,93
18282,Reebok Classic 236,Footwear,217.85,106
18283,MacBook Air M3 998,Computers,514.11,311
18284,The Lean Startup 469,Books,959.69,285
18285,Sony Earbuds 120,Accessories,579.6,71
18286,Dyson Vacuum Cleaner 844,Home Appliances,384.74,462
18287,Atomic Habits 237,Books,266.22,49
18288,Apple iPhone 15 759,Electronics,366.14,307
18289,Urban Ladder Sofa 626,Furniture,1222,159
18290,Reebok Classic 661,Footwear,1461.42,128
18291,Atomic Habits 933,Books,1001.99,72
18292,Amul Butter 889,Grocery,1375.32,28
18293,Lenovo ThinkPad X1 256,Computers,924.91,70
18294,Dettol Sanitizer 748,Personal Care,216.01,373
18295,Whirlpool Refrigerator 754,Home Appliances,731.33,129
18296,The Lean Startup 605,Books,994.13,199
18297,LG Washing Machine 817,Home Appliances,877.97,188
18298,Atomic Habits 189,Books,549.49,273
18299,Nike Air Max 847,Footwear,216.17,202
18300,Nivea Cream 592,Personal Care,659.62,365
18301,Philips Air Fryer 951,Home Appliances,63.13,401
18302,Atomic Habits 744,Books,1378.15,154
18303,Nivea Cream 354,Personal Care,287.21,128
18304,Logitech MX Master 3S 298,Electronics,313.46,260
18305,Pepperfry Chair 880,Furniture,591.37,92
18306,MacBook Air M3 465,Computers,580.73,209
18307,Dove Shampoo 120,Personal Care,685.55,458
18308,LG Washing Machine 283,Home Appliances,386.74,168
18309,New Balance 574 489,Footwear,1318.91,287
18310,Philips Air Fryer 331,Home Appliances,1119.9,124
18311,Nilkamal Wardrobe 924,Furniture,1379.17,403
18312,Atomic Habits 678,Books,827.42,104
18313,Nike Air Max 420,Footwear,1485.09,451
18314,Nestlé Milk Powder 393,Grocery,728.74,351
18315,Reebok Classic 354,Footwear,837.01,298
18316,The Lean Startup 344,Books,526.77,225
18317,Kellogg’s Corn Flakes 281,Grocery,281.9,484
18318,JBL Flip 6 310,Electronics,735.23,181
18319,Anker Power Bank 937,Accessories,150.27,381
18320,Samsung Galaxy S24 898,Electronics,492.37,170
18321,Dyson Vacuum Cleaner 289,Home Appliances,228.46,199
18322,New Balance 574 938,Footwear,870.11,17
18323,Anker Power Bank 151,Accessories,415.27,345
18324,Lenovo ThinkPad X1 126,Computers,770.02,128
18325,Prestige Cookware Set 937,Home Appliances,267.05,129
18326,Apple iPhone 15 654,Electronics,438.42,223
18327,Anker Power Bank 837,Accessories,981.65,349
18328,Apple iPhone 15 932,Electronics,932.31,283
18329,Puma RS-X 239,Footwear,1109.05,35
18330,Rich Dad Poor Dad 596,Books,943.08,62
18331,Sony Earbuds 986,Accessories,395.25,347
18332,Levi’s 511 Jeans 105,Apparel,1028.33,330
18333,HP Envy 15 875,Computers,398.81,33
18334,Pepperfry Chair 153,Furniture,1342.18,384
18335,Kellogg’s Corn Flakes 651,Grocery,1484.77,284
18336,Reebok Classic 319,Footwear,469,476
18337,Lenovo ThinkPad X1 896,Computers,1137.32,450
18338,Aashirvaad Atta 390,Grocery,601.85,362
18339,Sapiens 460,Books,846.82,391
18340,Urban Ladder Sofa 779,Furniture,178.66,133
18341,Uniqlo Hoodie 996,Apparel,577.14,217
18342,Reebok Classic 116,Footwear,1106.51,78
18343,Dove Shampoo 730,Personal Care,500.73,202
18344,Apple AirPods 690,Accessories,1194.69,413
18345,Puma RS-X 379,Footwear,1208.56,191
18346,New Balance 574 894,Footwear,386.4,286
18347,Uniqlo Hoodie 399,Apparel,744.77,429
18348,Rich Dad Poor Dad 397,Books,650.57,214
18349,Prestige Cookware Set 668,Home Appliances,1472.41,72
18350,Lenovo ThinkPad X1 110,Computers,1320.28,263
18351,Dove Shampoo 630,Personal Care,1438.41,224
18352,Nilkamal Wardrobe 222,Furniture,722.56,414
18353,Deep Work 403,Books,1000.53,408
18354,Urban Ladder Sofa 840,Furniture,521.5,441
18355,Amul Butter 510,Grocery,927.09,201
18356,Gap Cargo Pants 700,Apparel,982.02,15
18357,Dettol Sanitizer 221,Personal Care,968.34,26
18358,Sony WH-1000XM5 965,Electronics,1133.01,33
18359,Nestlé Milk Powder 961,Grocery,497.62,433
18360,Nilkamal Wardrobe 124,Furniture,1104.95,37
18361,Anker Power Bank 532,Accessories,688.43,332
18362,Godrej Bed 786,Furniture,1007.77,390
18363,Dell XPS 13 595,Computers,188.14,308
18364,Adidas Ultraboost 713,Footwear,1320.22,418
18365,Philips Air Fryer 631,Home Appliances,1207.38,443
18366,Tata Tea Premium 361,Grocery,385.01,346
18367,Urban Ladder Sofa 131,Furniture,676,342
18368,JBL Flip 6 384,Electronics,758.24,113
18369,Asus ROG Zephyrus 947,Computers,287.62,262
18370,JBL Flip 6 657,Electronics,388.28,106
18371,Tata Tea Premium 999,Grocery,1499.77,126
18372,Dyson Vacuum Cleaner 416,Home Appliances,1196.54,297
18373,Dove Shampoo 969,Personal Care,411.52,322
18374,Anker Power Bank 161,Accessories,1183.86,140
18375,Nilkamal Wardrobe 904,Furniture,538.62,325
18376,Samsung Charger 790,Accessories,1408.67,35
18377,Godrej Bed 670,Furniture,14.01,240
18378,MacBook Air M3 400,Computers,330.01,486
18379,Dyson Vacuum Cleaner 323,Home Appliances,1018.82,235
18380,Sony WH-1000XM5 198,Electronics,689.62,269
18381,Nestlé Milk Powder 154,Grocery,1390.69,376
18382,Nivea Cream 658,Personal Care,1255.65,470
18383,Logitech MX Master 3S 651,Electronics,385.71,258
18384,IKEA Dining Table 198,Furniture,815.58,267
18385,Dettol Sanitizer 406,Personal Care,413.26,153
18386,Pepperfry Chair 166,Furniture,1443.23,300
18387,Prestige Cookware Set 231,Home Appliances,55.12,472
18388,Sony WH-1000XM5 629,Electronics,826.29,128
18389,Adidas Ultraboost 338,Footwear,1274.69,30
18390,MacBook Air M3 864,Computers,1352.41,196
18391,HP Mouse 903,Accessories,654.53,331
18392,HP Envy 15 402,Computers,744.01,71
18393,Levi’s 511 Jeans 791,Apparel,74.44,185
18394,Philips Air Fryer 255,Home Appliances,1064.03,500
18395,Nivea Cream 130,Personal Care,663.91,234
18396,Lenovo ThinkPad X1 635,Computers,1309.52,321
18397,Amul Butter 711,Grocery,952.76,291
18398,Dove Shampoo 790,Personal Care,1083.02,397
18399,Anker Power Bank 602,Accessories,1312.97,434
18400,Reebok Classic 517,Footwear,942.14,47
18401,Gap Cargo Pants 279,Apparel,583.98,83
18402,Reebok Classic 711,Footwear,516.1,77
18403,LG Washing Machine 377,Home Appliances,454.32,10
18404,Sony Earbuds 791,Accessories,577.94,105
18405,The Lean Startup 949,Books,1440.59,282
18406,HP Envy 15 346,Computers,801.89,489
18407,Urban Ladder Sofa 148,Furniture,66.12,154
18408,Nivea Cream 286,Personal Care,1247.68,302
18409,Tata Tea Premium 105,Grocery,1461.78,346
18410,Samsung Galaxy S24 390,Electronics,871.34,198
18411,Apple AirPods 336,Accessories,221.27,443
18412,Reebok Classic 169,Footwear,1402.06,485
18413,Sony Earbuds 281,Accessories,541.74,63
18414,Samsung Charger 854,Accessories,130.21,228
18415,Amul Butter 809,Grocery,1496.74,474
18416,Aashirvaad Atta 246,Grocery,1499.08,51
18417,Apple AirPods 751,Accessories,857.2,473
18418,Levi’s 511 Jeans 166,Apparel,736.44,444
18419,New Balance 574 721,Footwear,967.44,19
18420,Adidas Ultraboost 174,Footwear,1146.57,140
18421,Logitech MX Master 3S 189,Electronics,775,241
18422,Atomic Habits 810,Books,855.03,379
18423,Aashirvaad Atta 242,Grocery,506.79,466
18424,Rich Dad Poor Dad 474,Books,154.86,349
18425,Dell XPS 13 485,Computers,650,422
18426,Dove Shampoo 340,Personal Care,1105.94,45
18427,Logitech MX Master 3S 151,Electronics,836.21,208
18428,Dove Shampoo 325,Personal Care,1340.46,272
18429,Dell XPS 13 151,Computers,426.55,280
18430,IKEA Dining Table 903,Furniture,1196.74,457
18431,Samsung Galaxy S24 575,Electronics,90.22,88
18432,Tata Tea Premium 677,Grocery,451.45,41
18433,HP Envy 15 579,Computers,1443.21,427
18434,Prestige Cookware Set 967,Home Appliances,1450.96,33
18435,Zara Linen Shirt 140,Apparel,884.68,345
18436,Atomic Habits 600,Books,1276.82,388
18437,Deep Work 233,Books,430.55,490
18438,JBL Flip 6 195,Electronics,512.56,39
18439,MacBook Air M3 893,Computers,1124.98,53
18440,Lenovo ThinkPad X1 775,Computers,1047.23,481
18441,Levi’s 511 Jeans 287,Apparel,1203.18,111
18442,The Lean Startup 994,Books,1407.53,237
18443,Prestige Cookware Set 901,Home Appliances,1106.43,79
18444,Apple AirPods 532,Accessories,1125.66,229
18445,Apple iPhone 15 360,Electronics,522.64,371
18446,JBL Flip 6 396,Electronics,687.49,268
18447,Atomic Habits 215,Books,1160.16,312
18448,Sapiens 584,Books,713.33,317
18449,Nestlé Milk Powder 301,Grocery,1113.54,490
18450,Nivea Cream 452,Personal Care,505.62,208
18451,Anker Power Bank 702,Accessories,94.99,160
18452,Uniqlo Hoodie 241,Apparel,288.2,214
18453,IKEA Dining Table 735,Furniture,337.37,261
18454,Sony WH-1000XM5 599,Electronics,363.89,124
18455,Apple iPhone 15 631,Electronics,432.66,127
18456,Philips Air Fryer 954,Home Appliances,689.48,478
18457,Amul Butter 228,Grocery,1228.52,480
18458,Nivea Cream 220,Personal Care,1420.56,276
18459,Dell XPS 13 141,Computers,514.75,155
18460,The Lean Startup 216,Books,1294.04,137
18461,Uniqlo Hoodie 799,Apparel,1289.48,478
18462,Samsung Galaxy S24 423,Electronics,347.42,402
18463,MacBook Air M3 496,Computers,104.47,219
18464,Nivea Cream 266,Personal Care,532.83,324
18465,Levi’s 511 Jeans 710,Apparel,1432.68,499
18466,Prestige Cookware Set 359,Home Appliances,412.56,315
18467,Logitech MX Master 3S 938,Electronics,449.91,266
18468,Urban Ladder Sofa 881,Furniture,501.1,495
18469,Colgate Toothpaste 335,Personal Care,1297.81,347
18470,Sony WH-1000XM5 733,Electronics,446.55,288
18471,Anker Power Bank 118,Accessories,1173.62,206
18472,Sapiens 650,Books,132.94,132
18473,Adidas Ultraboost 814,Footwear,968.37,439
18474,HP Mouse 466,Accessories,166.59,438
18475,Amul Butter 686,Grocery,850.52,259
18476,Amul Butter 980,Grocery,383.65,73
18477,Ponds Face Wash 125,Personal Care,474,165
18478,LG Washing Machine 477,Home Appliances,1069.25,445
18479,Apple AirPods 830,Accessories,1094.66,360
18480,Prestige Cookware Set 879,Home Appliances,754.5,458
18481,Nivea Cream 369,Personal Care,275.93,137
18482,Kellogg’s Corn Flakes 229,Grocery,25.09,489
18483,Apple iPhone 15 616,Electronics,1134.49,264
18484,Urban Ladder Sofa 661,Furniture,829.69,486
